"","ID","Gender","Age","Race","Country_of_birth","Citizenship_status","Family_menbers","Marital_status","Family_income"
"5071",78627,"1",69,"3","1","1",2,"1","14"
"5072",78628,"2",11,"1","1","1",7,"1","8"
"5073",78629,"2",13,"3","1","1",3,"1","10"
"5074",78630,"1",65,"4","1","1",1,"6","10"
"5075",78631,"2",28,"7","1","1",5,"5","6"
"5076",78632,"1",2,"1","1","1",4,"4","3"
"5077",78633,"1",24,"6","2","1",5,"1","7"
"5078",78634,"2",55,"3","1","1",1,"3","1"
"5079",78635,"1",11,"7","2","2",6,"1","8"
"5080",78636,"2",25,"3","1","1",1,"5","2"
"5081",78637,"2",7,"4","1","1",4,"6","4"
"5082",78638,"1",40,"4","1","1",6,"1","7"
"5083",78639,"2",10,"1","1","1",7,"1","9"
"5084",78640,"1",66,"2","2","2",2,"1","6"
"5085",78641,"1",10,"4","1","1",4,"1","14"
"5086",78642,"2",19,"3","2","2",3,"3","4"
"5087",78643,"1",0,"3","1","1",4,"1","5"
"5088",78644,"1",0,"4","1","1",3,"6","4"
"5089",78645,"1",37,"3","1","1",5,"1","9"
"5090",78646,"1",9,"4","1","1",6,"6","6"
"5091",78647,"1",7,"1","1","1",6,"1","10"
"5092",78648,"1",3,"3","1","1",4,"1","8"
"5093",78649,"1",50,"1","1","1",4,"2","14"
"5094",78650,"1",21,"7","1","1",3,"1","15"
"5095",78651,"2",24,"6","2","1",4,"1","15"
"5096",78652,"2",42,"1","2","2",6,"1","12"
"5097",78653,"1",12,"3","1","1",3,"1","14"
"5098",78654,"2",61,"3","1","1",2,"1","7"
"5099",78655,"1",28,"1","1","1",1,"5","5"
"5100",78656,"1",47,"4","1","1",2,"1","6"
"5101",78657,"1",11,"4","1","1",6,"1","3"
"5102",78658,"2",50,"1","2","2",5,"1","8"
"5103",78659,"1",19,"1","1","1",1,"3","4"
"5104",78660,"1",35,"3","1","1",5,"1","9"
"5105",78661,"1",64,"4","2","1",1,"1","3"
"5106",78662,"1",56,"4","1","1",1,"5","8"
"5107",78663,"2",11,"3","1","1",5,"1","10"
"5108",78664,"1",37,"3","1","1",3,"1","6"
"5109",78665,"1",48,"4","1","1",1,"3","9"
"5110",78666,"2",20,"1","1","1",1,"5","8"
"5111",78667,"1",63,"3","1","1",2,"1","9"
"5112",78668,"2",6,"3","1","1",5,"1","15"
"5113",78669,"2",27,"3","1","1",1,"5","3"
"5114",78670,"1",7,"3","1","1",4,"1","15"
"5115",78671,"2",67,"4","1","1",4,"1","14"
"5116",78672,"1",31,"1","2","1",4,"1","14"
"5117",78673,"2",32,"6","2","1",1,"6","8"
"5118",78674,"2",61,"3","1","1",2,"1","10"
"5119",78675,"1",19,"4","1","1",4,"5","4"
"5120",78676,"2",39,"4","1","1",3,"1","15"
"5121",78677,"2",12,"2","1","1",4,"3","7"
"5122",78678,"2",44,"3","1","1",6,"6","15"
"5123",78679,"2",68,"2","2","1",2,"1","15"
"5124",78680,"1",16,"3","1","1",2,"3","3"
"5125",78681,"1",6,"7","1","1",5,"5","6"
"5126",78682,"2",53,"1","2","1",3,"1","8"
"5127",78683,"2",56,"3","1","1",2,"1","15"
"5128",78684,"1",3,"1","1","1",7,"1","6"
"5129",78685,"2",80,"1","2","1",3,"2","6"
"5130",78686,"1",12,"4","1","1",7,"5","3"
"5131",78687,"1",17,"4","1","1",5,"1","10"
"5132",78688,"1",39,"1","1","1",4,"3","9"
"5133",78689,"2",21,"3","2","1",6,"2","5"
"5134",78690,"1",2,"4","1","1",4,"6","7"
"5135",78691,"2",42,"4","1","1",1,"6","3"
"5136",78692,"2",39,"6","2","2",5,"1","15"
"5137",78693,"1",14,"4","2","2",4,"5","5"
"5138",78694,"2",22,"6","1","1",3,"6","6"
"5139",78695,"1",23,"4","1","1",1,"5","3"
"5140",78696,"1",8,"4","1","1",7,"6","15"
"5141",78697,"2",9,"1","1","1",5,"1","7"
"5142",78698,"2",80,"4","1","1",1,"2","2"
"5143",78699,"1",9,"6","1","1",6,"1","15"
"5144",78700,"1",80,"3","1","1",2,"1","8"
"5145",78701,"2",14,"3","2","1",4,"1","15"
"5146",78702,"1",80,"3","1","1",2,"1","6"
"5147",78703,"1",59,"3","2","1",5,"1","15"
"5148",78704,"1",55,"4","1","1",1,"5","3"
"5149",78705,"2",37,"1","2","2",4,"1","6"
"5150",78706,"2",39,"4","2","1",3,"4","7"
"5151",78707,"1",56,"4","1","1",7,"5","5"
"5152",78708,"1",40,"2","2","2",2,"1","1"
"5153",78709,"2",0,"2","1","1",4,"1","7"
"5154",78710,"2",36,"3","1","1",4,"1","9"
"5155",78711,"2",0,"3","1","1",5,"1","2"
"5156",78712,"2",53,"3","1","1",1,"3","3"
"5157",78713,"2",14,"2","1","1",6,"6","8"
"5158",78714,"2",64,"3","1","1",1,"2","5"
"5159",78715,"2",15,"3","1","1",4,"1","10"
"5160",78716,"2",46,"6","2","1",4,"1","14"
"5161",78717,"1",11,"4","1","1",6,"1","6"
"5162",78718,"2",45,"1","2","1",4,"1","7"
"5163",78719,"2",37,"3","1","1",6,"1","6"
"5164",78720,"2",27,"4","1","1",4,"5","6"
"5165",78721,"2",2,"3","1","1",4,"1","15"
"5166",78722,"2",8,"4","1","1",5,"1","15"
"5167",78723,"2",66,"1","1","1",2,"1","14"
"5168",78724,"1",23,"3","1","1",1,"6","5"
"5169",78725,"1",35,"3","1","1",7,"1","5"
"5170",78726,"1",8,"3","1","1",6,"1","3"
"5171",78727,"2",70,"3","1","1",2,"3","7"
"5172",78728,"1",38,"3","1","1",3,"3","1"
"5173",78729,"2",18,"2","1","1",3,"1","6"
"5174",78730,"2",0,"1","1","1",4,"1","15"
"5175",78731,"2",18,"1","1","1",6,"1","5"
"5176",78732,"2",10,"6","1","1",4,"1","5"
"5177",78733,"1",27,"3","1","1",1,"5","6"
"5178",78734,"2",4,"6","1","1",6,"1","15"
"5179",78735,"1",44,"3","1","1",3,"1","15"
"5180",78736,"1",41,"3","1","1",4,"1","15"
"5181",78737,"2",71,"4","1","1",1,"3","2"
"5182",78738,"2",2,"7","1","1",3,"3","6"
"5183",78739,"1",53,"3","1","1",4,"1","15"
"5184",78740,"1",10,"1","1","1",5,"1","8"
"5185",78741,"1",37,"1","2","2",7,"1","8"
"5186",78742,"1",53,"3","1","1",4,"1","15"
"5187",78743,"2",8,"4","1","1",7,"1","5"
"5188",78744,"2",55,"3","1","1",2,"1","15"
"5189",78745,"1",2,"1","1","1",4,"6","3"
"5190",78746,"2",27,"6","2","2",2,"1","15"
"5191",78747,"2",70,"3","1","1",2,"1","5"
"5192",78748,"1",77,"3","1","1",2,"1","8"
"5193",78749,"1",7,"4","1","1",4,"4","5"
"5194",78750,"2",20,"2","1","1",4,"1","15"
"5195",78751,"2",11,"3","1","1",4,"1","14"
"5196",78752,"1",80,"7","2","1",3,"1","7"
"5197",78753,"2",15,"4","1","1",3,"6","15"
"5198",78754,"2",79,"4","1","1",2,"3","2"
"5199",78755,"2",40,"3","1","1",3,"1","6"
"5200",78756,"2",7,"4","1","1",3,"5","10"
"5201",78757,"1",65,"1","2","1",3,"1","6"
"5202",78758,"1",4,"4","1","1",2,"5","6"
"5203",78759,"1",72,"4","1","1",3,"2","14"
"5204",78760,"2",31,"6","2","2",1,"1","4"
"5205",78761,"2",11,"4","1","1",1,"5","1"
"5206",78762,"1",24,"2","1","1",6,"1","4"
"5207",78763,"1",0,"6","1","1",3,"1","14"
"5208",78764,"2",51,"3","1","1",3,"1","5"
"5209",78765,"1",33,"1","2","1",5,"1","77"
"5210",78766,"1",46,"3","1","1",5,"1","14"
"5211",78767,"1",29,"3","1","1",4,"1","10"
"5212",78768,"2",34,"4","1","1",4,"1","14"
"5213",78769,"1",19,"1","1","1",6,"1","14"
"5214",78770,"1",41,"3","1","1",4,"1","3"
"5215",78771,"1",80,"3","1","1",2,"1","77"
"5216",78772,"2",30,"1","2","2",3,"1","1"
"5217",78773,"2",8,"7","2","1",4,"1","8"
"5218",78774,"1",4,"4","1","1",3,"1","15"
"5219",78775,"2",3,"3","1","1",5,"1","15"
"5220",78776,"1",24,"3","1","1",3,"1","15"
"5221",78777,"2",56,"4","1","1",7,"3","5"
"5222",78778,"2",64,"3","1","1",1,"3","8"
"5223",78779,"2",6,"3","1","1",5,"1","10"
"5224",78780,"2",80,"3","1","1",2,"1","9"
"5225",78781,"1",29,"4","1","1",5,"1","5"
"5226",78782,"2",19,"3","1","1",5,"1","12"
"5227",78783,"2",19,"1","1","1",2,"4","7"
"5228",78784,"2",4,"3","1","1",7,"1","15"
"5229",78785,"1",14,"4","1","1",3,"1","7"
"5230",78786,"1",9,"3","1","1",5,"1","4"
"5231",78787,"1",17,"6","1","1",1,"1","1"
"5232",78788,"2",16,"4","1","1",4,"1","14"
"5233",78789,"1",75,"3","1","1",1,"3","3"
"5234",78790,"1",58,"1","2","1",7,"1","6"
"5235",78791,"1",43,"4","1","1",4,"1","14"
"5236",78792,"1",0,"2","1","1",7,"1","6"
"5237",78793,"2",2,"3","1","1",5,"5","10"
"5238",78794,"1",60,"7","2","1",5,"1","7"
"5239",78795,"2",0,"4","1","1",3,"6","6"
"5240",78796,"2",64,"4","1","1",1,"5","3"
"5241",78797,"1",37,"1","2","2",7,"1","15"
"5242",78798,"1",19,"4","1","1",2,"2","2"
"5243",78799,"2",45,"3","1","1",4,"1","15"
"5244",78800,"2",0,"3","1","1",6,"1","5"
"5245",78801,"1",37,"3","1","1",7,"1","6"
"5246",78802,"2",14,"3","1","1",5,"1","15"
"5247",78803,"2",6,"2","1","1",7,"1","7"
"5248",78804,"2",64,"4","1","1",6,"1","15"
"5249",78805,"2",41,"4","1","1",6,"1","7"
"5250",78806,"2",46,"3","1","1",3,"1","2"
"5251",78807,"1",9,"7","1","1",4,"1","10"
"5252",78808,"1",6,"3","1","1",5,"1","15"
"5253",78809,"2",47,"3","1","1",2,"1","14"
"5254",78810,"2",58,"4","1","1",2,"1","77"
"5255",78811,"1",12,"1","1","1",7,"1","14"
"5256",78812,"1",41,"2","2","2",6,"1","10"
"5257",78813,"1",13,"4","1","1",3,"5","10"
"5258",78814,"2",42,"1","2","7",6,"6","5"
"5259",78815,"1",17,"3","1","1",3,"3","8"
"5260",78816,"2",0,"1","1","1",5,"1","10"
"5261",78817,"1",9,"4","1","1",5,"6","6"
"5262",78818,"2",43,"6","2","2",3,"2","8"
"5263",78819,"2",37,"1","2","1",4,"1","15"
"5264",78820,"1",76,"3","1","1",2,"1","9"
"5265",78821,"2",38,"2","2","1",6,"2","10"
"5266",78822,"1",68,"3","1","1",2,"1","6"
"5267",78823,"2",38,"3","2","2",3,"3","4"
"5268",78824,"1",10,"3","1","1",7,"1","6"
"5269",78825,"2",67,"2","2","1",6,"1","15"
"5270",78826,"1",4,"1","1","1",5,"2","14"
"5271",78827,"2",42,"4","1","1",4,"5","7"
"5272",78828,"1",29,"7","1","1",2,"1","14"
"5273",78829,"1",38,"1","1","1",3,"6","7"
"5274",78830,"1",3,"4","1","1",6,"77","8"
"5275",78831,"1",8,"3","1","1",4,"3","6"
"5276",78832,"1",32,"4","2","1",1,"1","9"
"5277",78833,"1",27,"3","1","1",3,"6","7"
"5278",78834,"2",56,"3","1","1",1,"3","10"
"5279",78835,"2",11,"7","1","1",7,"3","6"
"5280",78836,"1",47,"3","1","1",4,"1","6"
"5281",78837,"2",16,"1","1","1",6,"1","7"
"5282",78838,"1",78,"3","1","1",2,"1","6"
"5283",78839,"1",8,"2","1","1",4,"4","4"
"5284",78840,"2",18,"3","1","1",5,"1","8"
"5285",78841,"2",9,"2","1","1",2,"4","1"
"5286",78842,"1",16,"3","1","1",4,"1","6"
"5287",78843,"1",7,"1","1","1",7,"6","14"
"5288",78844,"2",67,"3","1","1",1,"4","2"
"5289",78845,"2",16,"2","1","1",4,"1","6"
"5290",78846,"2",6,"6","1","1",3,"2","8"
"5291",78847,"2",63,"6","2","1",4,"1","10"
"5292",78848,"2",0,"4","1","1",4,"1","14"
"5293",78849,"2",6,"3","1","1",5,"1","14"
"5294",78850,"1",15,"1","1","1",5,"1","14"
"5295",78851,"2",6,"3","1","1",2,"4","15"
"5296",78852,"1",40,"1","2","2",1,"6","12"
"5297",78853,"2",65,"3","1","1",2,"1","15"
"5298",78854,"1",67,"4","1","1",3,"1","7"
"5299",78855,"2",4,"3","1","1",5,"1","8"
"5300",78856,"2",2,"1","1","1",5,"1","6"
"5301",78857,"2",6,"7","1","1",5,"1","14"
"5302",78858,"1",77,"2","2","2",6,"1","15"
"5303",78859,"1",5,"2","1","1",4,"1","15"
"5304",78860,"1",0,"4","1","1",6,"1","10"
"5305",78861,"1",5,"4","1","1",5,"1","3"
"5306",78862,"2",36,"4","1","1",6,"1","8"
"5307",78863,"1",18,"4","1","1",5,"1","15"
"5308",78864,"2",0,"2","1","1",3,"1","10"
"5309",78865,"2",61,"2","2","1",1,"2","2"
"5310",78866,"1",12,"3","1","1",4,"1","15"
"5311",78867,"2",7,"3","1","1",6,"1","5"
"5312",78868,"2",3,"1","1","1",6,"1","6"
"5313",78869,"2",6,"4","1","1",5,"5","3"
"5314",78870,"2",52,"3","1","1",1,"3","4"
"5315",78871,"1",14,"1","2","1",6,"1","14"
"5316",78872,"2",28,"1","2","2",2,"1","6"
"5317",78873,"1",5,"1","1","1",5,"5","13"
"5318",78874,"2",55,"4","1","1",1,"3","7"
"5319",78875,"2",50,"3","1","1",5,"1","15"
"5320",78876,"2",66,"3","1","1",2,"1","6"
"5321",78877,"1",8,"3","1","1",4,"5","15"
"5322",78878,"1",12,"3","1","1",3,"1","15"
"5323",78879,"1",0,"3","1","1",4,"1","15"
"5324",78880,"1",33,"3","1","1",5,"1","6"
"5325",78881,"2",28,"4","1","1",4,"5","2"
"5326",78882,"2",70,"3","1","1",2,"1","8"
"5327",78883,"1",51,"3","1","1",3,"1","5"
"5328",78884,"2",26,"2","2","2",3,"1","4"
"5329",78885,"2",61,"1","1","1",3,"1","15"
"5330",78886,"2",4,"2","1","1",5,"6","4"
"5331",78887,"2",4,"2","1","1",4,"3","7"
"5332",78888,"2",9,"4","1","1",4,"3","3"
"5333",78889,"1",17,"2","1","1",5,"1","15"
"5334",78890,"1",23,"7","2","2",6,"1","8"
"5335",78891,"1",1,"2","1","1",3,"5","6"
"5336",78892,"1",62,"1","2","1",7,"1","12"
"5337",78893,"1",14,"2","1","1",4,"2","6"
"5338",78894,"2",4,"6","2","2",4,"1","15"
"5339",78895,"1",59,"6","2","2",1,"5","77"
"5340",78896,"2",28,"4","1","1",5,"6","2"
"5341",78897,"2",63,"4","1","1",2,"1","7"
"5342",78898,"2",37,"2","2","1",4,"1","12"
"5343",78899,"1",80,"3","1","1",3,"2","9"
"5344",78900,"1",27,"3","2","2",3,"1","5"
"5345",78901,"2",44,"4","1","1",6,"1","15"
"5346",78902,"1",63,"2","1","1",3,"1","5"
"5347",78903,"1",66,"1","2","2",3,"1","6"
"5348",78904,"2",23,"4","1","1",6,"5","4"
"5349",78905,"1",61,"2","2","1",1,"3","2"
"5350",78906,"1",15,"4","1","1",5,"1","4"
"5351",78907,"1",30,"3","1","1",5,"1","15"
"5352",78908,"2",9,"6","2","2",4,"1","3"
"5353",78909,"2",41,"3","1","1",1,"5","8"
"5354",78910,"1",46,"3","1","1",3,"3","6"
"5355",78911,"2",56,"2","2","1",3,"1","14"
"5356",78912,"2",76,"3","1","1",1,"3","10"
"5357",78913,"2",7,"1","1","1",5,"1","6"
"5358",78914,"1",0,"6","1","1",5,"1","5"
"5359",78915,"1",0,"3","1","1",3,"5","6"
"5360",78916,"2",60,"4","2","1",2,"1","10"
"5361",78917,"2",26,"3","1","1",1,"5","1"
"5362",78918,"1",67,"6","2","2",6,"1","15"
"5363",78919,"2",47,"6","1","1",4,"1","15"
"5364",78920,"1",20,"1","1","1",3,"3","6"
"5365",78921,"1",47,"4","1","1",5,"1","6"
"5366",78922,"2",40,"4","1","1",4,"1","15"
"5367",78923,"2",15,"3","1","1",5,"1","12"
"5368",78924,"2",50,"4","1","1",2,"1","15"
"5369",78925,"2",19,"6","2","2",1,"1","1"
"5370",78926,"1",44,"3","1","1",2,"2","4"
"5371",78927,"1",8,"4","1","1",5,"1","8"
"5372",78928,"2",80,"3","1","1",3,"1","3"
"5373",78929,"2",71,"1","1","1",5,"4","6"
"5374",78930,"1",50,"3","1","1",4,"1","9"
"5375",78931,"1",28,"3","1","1",1,"3","8"
"5376",78932,"1",13,"6","1","1",4,"1","15"
"5377",78933,"2",11,"7","1","1",5,"1","15"
"5378",78934,"1",20,"3","1","1",5,"1","15"
"5379",78935,"1",13,"4","1","1",4,"3","7"
"5380",78936,"2",11,"3","1","1",5,"1","4"
"5381",78937,"1",55,"3","1","1",1,"3","1"
"5382",78938,"2",65,"6","2","1",6,"1","12"
"5383",78939,"1",5,"3","1","1",5,"1","12"
"5384",78940,"2",36,"4","2","2",4,"5","6"
"5385",78941,"2",1,"4","1","1",3,"1","8"
"5386",78942,"2",58,"4","1","1",1,"2","14"
"5387",78943,"1",12,"2","1","1",3,"6","14"
"5388",78944,"2",56,"1","1","1",2,"1","5"
"5389",78945,"2",5,"4","1","1",6,"1","10"
"5390",78946,"1",20,"4","1","1",2,"5","3"
"5391",78947,"2",80,"3","1","1",2,"1","10"
"5392",78948,"2",5,"4","1","1",5,"1","5"
"5393",78949,"1",43,"3","1","1",1,"3","1"
"5394",78950,"2",73,"2","1","1",1,"4","2"
"5395",78951,"2",80,"3","1","1",1,"2","3"
"5396",78952,"2",44,"6","2","2",3,"1","15"
"5397",78953,"1",63,"4","1","1",1,"2","4"
"5398",78954,"1",34,"3","2","1",4,"1","4"
"5399",78955,"2",6,"1","1","1",4,"4","2"
"5400",78956,"2",1,"3","1","1",3,"1","14"
"5401",78957,"1",19,"4","1","1",2,"3","13"
"5402",78958,"2",14,"2","1","1",3,"1","15"
"5403",78959,"2",39,"6","2","2",3,"1","15"
"5404",78960,"2",3,"4","1","1",1,"3","1"
"5405",78961,"1",6,"3","1","1",6,"6","5"
"5406",78962,"2",52,"1","1","1",2,"2","15"
"5407",78963,"1",52,"4","1","1",1,"5","3"
"5408",78964,"1",35,"1","2","1",5,"1","6"
"5409",78965,"1",6,"1","1","1",5,"6","4"
"5410",78966,"2",18,"3","1","1",2,"3","6"
"5411",78967,"2",41,"2","2","1",3,"6","15"
"5412",78968,"2",63,"3","1","1",2,"1","9"
"5413",78969,"2",20,"4","1","1",5,"1","4"
"5414",78970,"2",45,"3","1","1",2,"1","14"
"5415",78971,"2",10,"4","1","1",4,"5","6"
"5416",78972,"2",4,"3","1","1",4,"1","9"
"5417",78973,"2",27,"2","1","1",1,"5","6"
"5418",78974,"1",54,"4","1","1",6,"1","5"
"5419",78975,"1",48,"3","1","1",1,"5","1"
"5420",78976,"2",22,"3","1","1",3,"5","8"
"5421",78977,"2",24,"3","1","1",6,"6","7"
"5422",78978,"2",71,"3","1","1",2,"1","7"
"5423",78979,"2",48,"3","1","1",5,"1","15"
"5424",78980,"2",68,"3","1","1",6,"2","5"
"5425",78981,"2",71,"1","2","1",1,"2","3"
"5426",78982,"2",9,"1","2","2",3,"1","8"
"5427",78983,"1",52,"3","1","1",3,"1","15"
"5428",78984,"1",17,"3","1","1",3,"4","2"
"5429",78985,"2",5,"3","1","1",3,"1","15"
"5430",78986,"2",19,"3","1","1",4,"1","3"
"5431",78987,"1",30,"3","1","1",1,"5","4"
"5432",78988,"1",2,"7","1","1",4,"1","10"
"5433",78989,"1",68,"4","1","1",1,"2","7"
"5434",78990,"1",75,"3","2","2",2,"1","2"
"5435",78991,"1",61,"1","1","1",2,"1","15"
"5436",78992,"2",19,"4","1","1",4,"3","8"
"5437",78993,"2",7,"1","1","1",5,"1","15"
"5438",78994,"2",54,"4","1","1",2,"1","9"
"5439",78995,"2",6,"6","1","1",4,"1","8"
"5440",78996,"1",5,"4","1","1",2,"3","8"
"5441",78997,"2",74,"3","1","1",1,"3","6"
"5442",78998,"1",8,"3","1","1",7,"1","7"
"5443",78999,"1",23,"4","1","1",4,"1","10"
"5444",79000,"1",36,"1","2","2",5,"1","8"
"5445",79001,"1",28,"3","1","1",2,"3","2"
"5446",79002,"2",43,"3","1","1",2,"1","8"
"5447",79003,"2",7,"1","1","1",4,"1","14"
"5448",79004,"1",2,"4","1","1",5,"6","7"
"5449",79005,"1",44,"4","1","1",4,"1","15"
"5450",79006,"2",52,"3","2","1",3,"1","15"
"5451",79007,"2",52,"6","2","1",4,"1","15"
"5452",79008,"2",11,"3","1","1",4,"1","15"
"5453",79009,"1",10,"1","1","1",4,"1","5"
"5454",79010,"1",5,"3","1","1",3,"1","15"
"5455",79011,"2",80,"3","2","1",1,"2","6"
"5456",79012,"2",50,"3","1","1",1,"3","3"
"5457",79013,"1",58,"3","1","1",1,"5","1"
"5458",79014,"2",54,"4","1","1",1,"3","3"
"5459",79015,"1",64,"1","1","1",2,"1","10"
"5460",79016,"1",80,"3","1","1",2,"1","14"
"5461",79017,"1",61,"1","2","1",5,"1","6"
"5462",79018,"2",18,"3","1","1",6,"1","14"
"5463",79019,"2",45,"4","1","1",3,"1","6"
"5464",79020,"1",0,"3","1","1",4,"6","1"
"5465",79021,"2",7,"4","1","1",7,"1","6"
"5466",79022,"1",44,"4","1","1",7,"1","1"
"5467",79023,"2",42,"3","1","1",4,"1","15"
"5468",79024,"1",32,"4","1","1",5,"1","7"
"5469",79025,"2",54,"4","1","1",2,"5","4"
"5470",79026,"1",23,"3","1","1",1,"5","3"
"5471",79027,"2",48,"3","1","1",2,"5","2"
"5472",79028,"1",12,"1","1","1",4,"1","6"
"5473",79029,"1",52,"3","1","1",2,"1","12"
"5474",79030,"1",4,"1","1","1",4,"99","4"
"5475",79031,"1",68,"4","1","1",2,"1","14"
"5476",79032,"1",33,"4","1","1",6,"1","12"
"5477",79033,"1",41,"3","1","1",6,"6","15"
"5478",79034,"2",56,"7","1","1",5,"1","14"
"5479",79035,"1",10,"1","2","2",5,"1","6"
"5480",79036,"2",15,"1","1","1",6,"1","7"
"5481",79037,"2",22,"3","1","1",3,"5","12"
"5482",79038,"1",5,"7","1","1",4,"1","8"
"5483",79039,"2",34,"3","1","1",4,"5","15"
"5484",79040,"2",58,"4","1","1",2,"3","12"
"5485",79041,"2",52,"3","1","1",4,"1","15"
"5486",79042,"1",65,"3","1","1",2,"1","15"
"5487",79043,"2",14,"3","1","1",4,"1","7"
"5488",79044,"1",31,"6","2","2",3,"1","8"
"5489",79045,"2",11,"1","1","1",6,"1","4"
"5490",79046,"2",0,"6","1","1",3,"1","15"
"5491",79047,"2",13,"3","1","1",4,"1","15"
"5492",79048,"1",80,"3","1","1",2,"1","15"
"5493",79049,"2",21,"3","1","1",5,"1","8"
"5494",79050,"2",74,"2","2","1",3,"1","14"
"5495",79051,"2",14,"7","1","1",5,"1","15"
"5496",79052,"1",4,"3","1","1",3,"4","2"
"5497",79053,"1",3,"3","1","1",4,"5","6"
"5498",79054,"1",14,"7","1","1",6,"1","15"
"5499",79055,"1",7,"4","1","1",7,"6","1"
"5500",79056,"1",9,"2","1","1",3,"3","14"
"5501",79057,"2",35,"1","2","2",7,"1","10"
"5502",79058,"2",12,"1","1","1",4,"1","4"
"5503",79059,"1",18,"3","1","1",6,"1","15"
"5504",79060,"2",31,"3","1","1",5,"1","15"
"5505",79061,"1",43,"1","2","2",2,"3","9"
"5506",79062,"1",4,"6","1","1",7,"1","77"
"5507",79063,"2",51,"1","1","1",5,"4","9"
"5508",79064,"1",48,"6","2","1",4,"1","7"
"5509",79065,"2",4,"1","1","1",5,"1","8"
"5510",79066,"1",14,"4","1","1",5,"6","2"
"5511",79067,"1",26,"1","2","2",6,"6","6"
"5512",79068,"2",36,"6","2","1",3,"1","15"
"5513",79069,"1",30,"3","1","1",1,"5","5"
"5514",79070,"1",17,"4","1","1",7,"6","15"
"5515",79071,"1",80,"7","1","1",6,"1","15"
"5516",79072,"2",53,"2","1","1",3,"3","15"
"5517",79073,"2",16,"3","1","1",7,"1","14"
"5518",79074,"1",16,"4","1","1",3,"4","6"
"5519",79075,"1",27,"2","2","1",1,"6","5"
"5520",79076,"2",19,"4","1","1",6,"1","5"
"5521",79077,"1",80,"3","1","1",3,"2","7"
"5522",79078,"2",60,"4","1","1",3,"1","7"
"5523",79079,"1",1,"4","1","1",6,"5","3"
"5524",79080,"2",76,"2","2","1",3,"1","6"
"5525",79081,"2",27,"6","1","1",4,"1","9"
"5526",79082,"2",4,"4","1","1",4,"6","2"
"5527",79083,"1",0,"3","1","1",3,"1","9"
"5528",79084,"2",42,"1","1","1",5,"1","99"
"5529",79085,"2",0,"1","1","1",7,"1","5"
"5530",79086,"2",39,"3","1","1",5,"1","9"
"5531",79087,"2",14,"1","1","1",6,"1","4"
"5532",79088,"2",46,"3","1","1",3,"3","9"
"5533",79089,"2",55,"3","1","1",1,"6","2"
"5534",79090,"1",7,"4","1","1",3,"5","2"
"5535",79091,"2",38,"1","2","2",4,"1","99"
"5536",79092,"2",36,"3","1","1",5,"1","15"
"5537",79093,"1",4,"2","1","1",6,"1","8"
"5538",79094,"2",14,"4","1","1",3,"1","14"
"5539",79095,"2",80,"6","2","2",5,"1","15"
"5540",79096,"1",44,"4","1","1",6,"5","3"
"5541",79097,"2",15,"4","1","1",4,"1","10"
"5542",79098,"1",19,"3","1","1",4,"1","4"
"5543",79099,"1",34,"3","1","1",1,"3","9"
"5544",79100,"2",28,"1","1","1",5,"5","4"
"5545",79101,"2",48,"4","1","1",3,"6","4"
"5546",79102,"1",3,"4","1","1",4,"5","2"
"5547",79103,"2",80,"3","1","1",1,"77","4"
"5548",79104,"1",5,"4","1","1",5,"6","8"
"5549",79105,"1",15,"1","1","1",5,"1","3"
"5550",79106,"1",78,"4","2","1",2,"1","2"
"5551",79107,"2",1,"3","1","1",7,"1","15"
"5552",79108,"1",3,"3","1","1",5,"1","15"
"5553",79109,"2",5,"1","1","1",5,"1","13"
"5554",79110,"2",35,"3","1","1",4,"1","15"
"5555",79111,"2",2,"3","1","1",6,"3","5"
"5556",79112,"2",22,"4","1","1",6,"3","7"
"5557",79113,"1",66,"4","1","1",2,"1","14"
"5558",79114,"1",28,"3","1","1",1,"5","9"
"5559",79115,"2",0,"2","1","1",5,"1","8"
"5560",79116,"1",62,"3","1","1",2,"3","6"
"5561",79117,"1",9,"3","1","1",4,"4","10"
"5562",79118,"1",8,"4","1","1",6,"6","3"
"5563",79119,"2",56,"3","1","1",1,"5","2"
"5564",79120,"1",11,"3","1","1",2,"4","5"
"5565",79121,"2",62,"2","2","1",4,"1","6"
"5566",79122,"2",9,"2","1","1",4,"1","15"
"5567",79123,"1",4,"1","1","1",6,"1","7"
"5568",79124,"2",3,"1","1","1",4,"2","3"
"5569",79125,"2",48,"4","1","1",2,"1","99"
"5570",79126,"1",3,"2","99","1",3,"6","77"
"5571",79127,"2",27,"3","1","1",1,"5","5"
"5572",79128,"2",64,"4","1","1",1,"3","6"
"5573",79129,"1",1,"7","1","1",3,"1","6"
"5574",79130,"2",47,"3","1","1",4,"1","14"
"5575",79131,"1",0,"3","1","1",5,"4","2"
"5576",79132,"2",28,"4","2","2",6,"1","3"
"5577",79133,"2",0,"2","1","1",6,"1","15"
"5578",79134,"1",78,"4","1","1",1,"4","3"
"5579",79135,"1",60,"1","2","2",4,"99","4"
"5580",79136,"2",67,"1","2","1",2,"3","6"
"5581",79137,"1",25,"3","1","1",4,"1","5"
"5582",79138,"2",60,"4","1","1",2,"1","6"
"5583",79139,"2",13,"1","2","2",7,"1","6"
"5584",79140,"2",34,"7","1","1",5,"1","10"
"5585",79141,"1",7,"6","1","1",6,"1","15"
"5586",79142,"2",49,"2","1","1",1,"3","8"
