"","ID","Gender","Age","Race","Country_of_birth","Citizenship_status","Family_menbers","Marital_status","Family_income"
"4425",77981,"Male",1,"Other_Hispanic","US","US",3,"partner","$35000 - $44999"
"4426",77982,"Female",16,"Black","US","US",6,"Married","$25000 - $34999"
"4427",77983,"Male",65,"Black","US","US",1,"Never_married","$10000 - $14999"
"4428",77984,"Male",10,"White","US","US",6,"Married","$65000 - $74999"
"4429",77985,"Female",24,"Black","Others","US",6,"Never_married","$25000 - $34999"
"4430",77986,"Male",2,"Black","US","US",4,"Never_married","$35000 - $44999"
"4431",77987,"Female",17,"Other_Hispanic","US","US",7,"Married","$75000 - $99999"
"4432",77988,"Male",17,"Other_Hispanic","US","US",5,"Married","$55000 - $64999"
"4433",77989,"Male",53,"Other_Hispanic","US","US",2,"Married","$15000 - $19999"
"4434",77990,"Male",66,"Other_Hispanic","Others","US",2,"Married","$20000 - $24999"
"4435",77991,"Female",30,"Asian","Others","Other",4,"Married","$35000 - $44999"
"4436",77992,"Male",76,"White","US","US",2,"Married","$35000 - $44999"
"4437",77993,"Male",21,"Black","US","US",6,"Never_married","$45000 - $54999"
"4438",77994,"Male",64,"Mexican_American","US","US",4,"Married","$15000 - $19999"
"4439",77995,"Male",20,"Other_Hispanic","US","US",3,"Never_married","$45000 - $54999"
"4440",77996,"Male",1,"White","US","US",7,"Married","$35000 - $44999"
"4441",77997,"Male",45,"White","US","US",6,"Married","$75000 - $99999"
"4442",77998,"Male",8,"White","US","US",5,"Married","$25000 - $34999"
"4443",77999,"Male",51,"Other_Hispanic","US","US",3,"Married","$15000 - $19999"
"4444",78000,"Female",33,"White","US","US",5,"Married","$100000 and Over"
"4445",78001,"Female",31,"White","US","US",4,"Married","$55000 - $64999"
"4446",78002,"Female",31,"White","US","US",2,"Married","$100000 and Over"
"4447",78003,"Female",14,"Other_Hispanic","US","US",7,"Married","$20000 and Over"
"4448",78004,"Male",23,"White","US","US",6,"Married","$100000 and Over"
"4449",78005,"Female",15,"Mexican_American","US","US",7,"Never_married","$15000 - $19999"
"4450",78006,"Male",2,"Black","US","US",5,"Never_married","$15000 - $19999"
"4451",78007,"Female",80,"Black","Others","US",2,"Married","$10000 - $14999"
"4452",78008,"Female",33,"Black","US","US",1,"Divorced","$45000 - $54999"
"4453",78009,"Male",80,"Black","US","US",2,"Married","$20000 - $24999"
"4454",78010,"Male",73,"multiracial","US","US",7,"Married","$20000 - $24999"
"4455",78011,"Male",0,"Black","US","US",5,"Married","$20000 - $24999"
"4456",78012,"Male",33,"White","US","US",5,"Married","$65000 - $74999"
"4457",78013,"Female",45,"Black","Others","US",5,"Married","$55000 - $64999"
"4458",78014,"Female",6,"Other_Hispanic","US","US",2,"Never_married","Refused"
"4459",78015,"Male",47,"Mexican_American","Others","Other",3,"Separated","$5000 - $9999"
"4460",78016,"Male",12,"White","US","US",5,"Married","$100000 and Over"
"4461",78017,"Male",7,"Mexican_American","US","US",5,"Married","$20000 - $24999"
"4462",78018,"Female",47,"Mexican_American","Others","Other",4,"Separated","$20000 - $24999"
"4463",78019,"Male",65,"Mexican_American","Others","Other",4,"Married","$35000 - $44999"
"4464",78020,"Female",42,"Asian","Others","Other",2,"Married","$35000 - $44999"
"4465",78021,"Female",62,"White","US","US",1,"Widowed","$15000 - $19999"
"4466",78022,"Female",2,"Asian","Others","Other",4,"Married","$10000 - $14999"
"4467",78023,"Male",0,"Mexican_American","US","US",4,"Married","$100000 and Over"
"4468",78024,"Male",33,"Other_Hispanic","US","US",2,"Married","$65000 - $74999"
"4469",78025,"Male",15,"White","US","US",4,"Married","$45000 - $54999"
"4470",78026,"Male",4,"Black","US","US",5,"Married","$20000 - $24999"
"4471",78027,"Female",44,"White","US","US",2,"Divorced","$25000 - $34999"
"4472",78028,"Male",64,"Mexican_American","US","US",1,"Never_married","$55000 - $64999"
"4473",78029,"Male",1,"Other_Hispanic","US","US",7,"Married","$35000 - $44999"
"4474",78030,"Male",5,"multiracial","US","US",5,"Married","$100000 and Over"
"4475",78031,"Female",64,"Black","US","US",2,"Married","$75000 - $99999"
"4476",78032,"Male",7,"Asian","US","US",7,"Married","$20000 - $24999"
"4477",78033,"Female",61,"White","US","US",3,"Widowed","$25000 - $34999"
"4478",78034,"Male",31,"White","US","US",1,"Never_married","$75000 - $99999"
"4479",78035,"Male",30,"Other_Hispanic","US","US",1,"Never_married","$35000 - $44999"
"4480",78036,"Female",48,"Other_Hispanic","Others","Other",7,"Married","$100000 and Over"
"4481",78037,"Female",67,"White","US","US",2,"Married","$100000 and Over"
"4482",78038,"Female",11,"White","US","US",4,"Married","$20000 and Over"
"4483",78039,"Male",16,"Mexican_American","US","US",7,"Married","Unknown"
"4484",78040,"Female",59,"White","US","US",2,"Married","$0 - $4999"
"4485",78041,"Male",9,"Black","US","US",4,"Never_married","$15000 - $19999"
"4486",78042,"Female",63,"White","US","US",1,"Never_married","$45000 - $54999"
"4487",78043,"Male",61,"White","US","US",2,"Married","$65000 - $74999"
"4488",78044,"Female",26,"Black","Others","US",3,"Divorced","$20000 - $24999"
"4489",78045,"Female",12,"Other_Hispanic","US","US",5,"Separated","$15000 - $19999"
"4490",78046,"Male",19,"White","US","US",6,"Married","$75000 - $99999"
"4491",78047,"Female",72,"White","US","US",3,"Divorced","$45000 - $54999"
"4492",78048,"Male",43,"Asian","Others","US",4,"Married","$100000 and Over"
"4493",78049,"Female",7,"Asian","US","US",4,"Married","$10000 - $14999"
"4494",78050,"Male",17,"Mexican_American","US","US",4,"Separated","$20000 - $24999"
"4495",78051,"Male",40,"multiracial","Others","US",4,"Married","$100000 and Over"
"4496",78052,"Female",49,"White","US","US",5,"Married","$100000 and Over"
"4497",78053,"Male",4,"Black","US","US",6,"Married","$15000 - $19999"
"4498",78054,"Female",23,"Mexican_American","Others","Other",2,"Separated","Refused"
"4499",78055,"Male",9,"White","US","US",3,"Separated","$10000 - $14999"
"4500",78056,"Male",75,"Black","US","US",7,"Married","$20000 - $24999"
"4501",78057,"Male",14,"Black","US","US",4,"Married","$10000 - $14999"
"4502",78058,"Male",50,"White","US","US",3,"Married","$35000 - $44999"
"4503",78059,"Male",4,"Black","US","US",7,"Married","$20000 - $24999"
"4504",78060,"Female",2,"White","US","US",5,"Married","$100000 and Over"
"4505",78061,"Male",47,"White","US","US",5,"Widowed","$100000 and Over"
"4506",78062,"Female",0,"Black","US","US",3,"Never_married","$35000 - $44999"
"4507",78063,"Female",77,"White","US","US",1,"Widowed","$20000 - $24999"
"4508",78064,"Female",12,"Black","US","US",5,"Never_married","$20000 - $24999"
"4509",78065,"Female",13,"Mexican_American","US","US",5,"Married","$20000 - $24999"
"4510",78066,"Male",2,"Mexican_American","US","US",3,"Married","$55000 - $64999"
"4511",78067,"Female",10,"White","US","US",6,"Married","$100000 and Over"
"4512",78068,"Male",19,"White","US","US",5,"partner","$35000 - $44999"
"4513",78069,"Female",3,"Black","US","US",6,"Married","$15000 - $19999"
"4514",78070,"Male",46,"White","US","US",4,"Married","$35000 - $44999"
"4515",78071,"Female",6,"Mexican_American","US","US",3,"Married","$15000 - $19999"
"4516",78072,"Male",77,"Asian","Others","Other",5,"Married","$20000 - $24999"
"4517",78073,"Male",14,"White","US","US",3,"Married","$75000 - $99999"
"4518",78074,"Male",51,"Other_Hispanic","Others","Other",1,"Divorced","$45000 - $54999"
"4519",78075,"Male",73,"White","US","US",2,"Married","$20000 - $24999"
"4520",78076,"Female",56,"multiracial","US","US",3,"Married","$15000 - $19999"
"4521",78077,"Male",10,"Mexican_American","US","US",4,"Married","$25000 - $34999"
"4522",78078,"Male",19,"Mexican_American","Others","Other",6,"partner","$10000 - $14999"
"4523",78079,"Female",40,"multiracial","US","US",4,"Married","$45000 - $54999"
"4524",78080,"Male",58,"Asian","Others","US",1,"partner","$75000 - $99999"
"4525",78081,"Female",63,"Other_Hispanic","Others","US",2,"Married","$75000 - $99999"
"4526",78082,"Male",40,"White","US","US",1,"Refused","$75000 - $99999"
"4527",78083,"Male",53,"White","US","US",1,"Divorced","$0 - $4999"
"4528",78084,"Female",61,"White","US","US",2,"Married","$10000 - $14999"
"4529",78085,"Male",32,"Black","Others","Other",3,"Widowed","$100000 and Over"
"4530",78086,"Male",80,"Black","Others","US",2,"Married","$10000 - $14999"
"4531",78087,"Male",16,"Black","US","US",7,"Divorced","$25000 - $34999"
"4532",78088,"Male",66,"Black","US","US",1,"Never_married","$10000 - $14999"
"4533",78089,"Male",62,"Other_Hispanic","Others","US",3,"Widowed","$45000 - $54999"
"4534",78090,"Female",15,"White","US","US",5,"Married","$100000 and Over"
"4535",78091,"Female",18,"multiracial","US","US",1,"Married","$0 - $4999"
"4536",78092,"Female",6,"Asian","US","US",7,"Married","Refused"
"4537",78093,"Male",29,"Asian","US","US",4,"Married","$100000 and Over"
"4538",78094,"Female",39,"multiracial","US","US",3,"Married","$75000 - $99999"
"4539",78095,"Female",51,"Other_Hispanic","Others","Other",5,"Never_married","$0 - $4999"
"4540",78096,"Male",28,"White","US","US",3,"Married","$35000 - $44999"
"4541",78097,"Male",17,"White","US","US",6,"Married","$100000 and Over"
"4542",78098,"Female",41,"White","US","US",5,"Divorced","Under $20000"
"4543",78099,"Male",72,"White","US","US",2,"Widowed","$10000 - $14999"
"4544",78100,"Male",80,"Black","US","US",4,"Married","$20000 - $24999"
"4545",78101,"Female",80,"White","US","US",2,"Widowed","$5000 - $9999"
"4546",78102,"Male",0,"Mexican_American","US","US",7,"Separated","Under $20000"
"4547",78103,"Male",63,"Other_Hispanic","Others","US",4,"Married","Under $20000"
"4548",78104,"Male",61,"Mexican_American","Others","Other",6,"Married","$20000 - $24999"
"4549",78105,"Female",36,"Asian","Others","Other",6,"Married","$5000 - $9999"
"4550",78106,"Male",12,"Black","US","US",6,"partner","$10000 - $14999"
"4551",78107,"Female",54,"White","US","US",1,"Divorced","$25000 - $34999"
"4552",78108,"Male",49,"Black","Others","Other",1,"Married","$5000 - $9999"
"4553",78109,"Male",16,"White","US","US",6,"Married","$100000 and Over"
"4554",78110,"Female",8,"White","US","US",2,"Divorced","$5000 - $9999"
"4555",78111,"Male",32,"White","US","US",3,"Married","$10000 - $14999"
"4556",78112,"Female",8,"multiracial","US","US",3,"Married","$100000 and Over"
"4557",78113,"Female",12,"White","US","US",5,"Married","$100000 and Over"
"4558",78114,"Female",59,"White","US","US",1,"Widowed","$0 - $4999"
"4559",78115,"Male",11,"White","US","US",5,"Married","$35000 - $44999"
"4560",78116,"Female",7,"Other_Hispanic","US","US",6,"Married","$45000 - $54999"
"4561",78117,"Male",8,"Other_Hispanic","US","US",5,"Married","$25000 - $34999"
"4562",78118,"Female",11,"Other_Hispanic","US","US",3,"Never_married","$25000 - $34999"
"4563",78119,"Female",73,"White","US","US",1,"Widowed","$75000 - $99999"
"4564",78120,"Male",9,"Asian","US","US",4,"Married","$75000 - $99999"
"4565",78121,"Male",22,"Mexican_American","US","US",2,"Never_married","$35000 - $44999"
"4566",78122,"Female",69,"Black","US","US",1,"Divorced","$10000 - $14999"
"4567",78123,"Male",0,"Black","US","US",5,"Married","$15000 - $19999"
"4568",78124,"Male",46,"White","US","US",5,"Married","$35000 - $44999"
"4569",78125,"Male",0,"Asian","US","US",5,"partner","$10000 - $14999"
"4570",78126,"Female",17,"Mexican_American","US","US",5,"Married","$20000 - $24999"
"4571",78127,"Male",67,"Asian","Others","US",2,"Married","$55000 - $64999"
"4572",78128,"Female",24,"Mexican_American","US","US",6,"Never_married","$10000 - $14999"
"4573",78129,"Female",39,"White","US","US",2,"Married","$25000 - $34999"
"4574",78130,"Female",57,"White","Others","US",3,"Married","$35000 - $44999"
"4575",78131,"Male",80,"White","Others","US",2,"Married","$35000 - $44999"
"4576",78132,"Female",22,"White","US","US",3,"partner","$15000 - $19999"
"4577",78133,"Male",0,"Other_Hispanic","US","US",6,"Divorced","$0 - $4999"
"4578",78134,"Female",57,"Black","US","US",2,"Divorced","Under $20000"
"4579",78135,"Male",10,"White","US","US",4,"Married","$15000 - $19999"
"4580",78136,"Male",5,"White","US","US",3,"Divorced","$10000 - $14999"
"4581",78137,"Female",7,"Mexican_American","US","US",6,"Married","$15000 - $19999"
"4582",78138,"Male",66,"White","US","US",2,"Married","$75000 - $99999"
"4583",78139,"Male",60,"Black","US","US",2,"Married","$45000 - $54999"
"4584",78140,"Female",47,"White","US","US",2,"Married","$100000 and Over"
"4585",78141,"Male",9,"White","US","US",4,"Married","$75000 - $99999"
"4586",78142,"Female",13,"Other_Hispanic","US","US",5,"Married","$55000 - $64999"
"4587",78143,"Male",0,"White","US","US",3,"partner","$20000 - $24999"
"4588",78144,"Female",73,"Mexican_American","Others","US",1,"Divorced","$10000 - $14999"
"4589",78145,"Female",44,"Black","US","US",2,"Never_married","$65000 - $74999"
"4590",78146,"Male",33,"White","US","US",1,"Never_married","$0 - $4999"
"4591",78147,"Female",11,"Black","US","US",3,"Never_married","$20000 - $24999"
"4592",78148,"Female",23,"White","US","US",1,"Never_married","$15000 - $19999"
"4593",78149,"Female",38,"Black","US","US",5,"Divorced","$5000 - $9999"
"4594",78150,"Female",0,"Mexican_American","US","US",7,"Separated","$25000 - $34999"
"4595",78151,"Male",75,"Asian","Others","US",5,"Married","$35000 - $44999"
"4596",78152,"Male",0,"White","US","US",3,"Married","$10000 - $14999"
"4597",78153,"Female",18,"Black","US","US",4,"Married","$65000 - $74999"
"4598",78154,"Female",2,"White","US","US",4,"Never_married","$0 - $4999"
"4599",78155,"Male",9,"White","US","US",3,"Divorced","$20000 - $24999"
"4600",78156,"Male",32,"Black","US","US",1,"Never_married","$10000 - $14999"
"4601",78157,"Male",3,"Black","US","US",4,"Never_married","$25000 - $34999"
"4602",78158,"Female",41,"Black","Others","Other",7,"Married","$20000 - $24999"
"4603",78159,"Female",4,"multiracial","US","US",5,"Married","$75000 - $99999"
"4604",78160,"Male",9,"Black","US","US",2,"Never_married","$0 - $4999"
"4605",78161,"Female",34,"Other_Hispanic","US","US",2,"Separated","$15000 - $19999"
"4606",78162,"Male",3,"White","US","US",3,"Married","$75000 - $99999"
"4607",78163,"Male",13,"Mexican_American","US","US",6,"Never_married","$15000 - $19999"
"4608",78164,"Female",18,"White","US","US",4,"Married","$75000 - $99999"
"4609",78165,"Female",43,"Black","US","US",1,"Never_married","$10000 - $14999"
"4610",78166,"Male",35,"Other_Hispanic","Others","US",3,"Married","$15000 - $19999"
"4611",78167,"Male",76,"White","US","US",2,"Married","$65000 - $74999"
"4612",78168,"Female",19,"White","US","US",2,"Never_married","$20000 - $24999"
"4613",78169,"Female",10,"Mexican_American","US","US",7,"Married","$25000 - $34999"
"4614",78170,"Female",50,"White","US","US",7,"Never_married","$55000 - $64999"
"4615",78171,"Female",12,"Black","US","US",3,"Never_married","$25000 - $34999"
"4616",78172,"Male",5,"Mexican_American","US","US",7,"Never_married","$25000 - $34999"
"4617",78173,"Female",11,"Black","US","US",7,"Married","$20000 - $24999"
"4618",78174,"Male",67,"Mexican_American","Others","US",2,"Divorced","$55000 - $64999"
"4619",78175,"Female",60,"Other_Hispanic","Others","US",2,"Never_married","$20000 and Over"
"4620",78176,"Female",61,"White","US","US",2,"Married","$100000 and Over"
"4621",78177,"Male",14,"Mexican_American","US","US",6,"partner","$25000 - $34999"
"4622",78178,"Female",14,"Mexican_American","US","US",5,"Married","$25000 - $34999"
"4623",78179,"Female",52,"White","US","US",3,"Married","$100000 and Over"
"4624",78180,"Female",80,"White","US","US",2,"Married","$75000 - $99999"
"4625",78181,"Male",6,"White","US","US",2,"Never_married","$100000 and Over"
"4626",78182,"Male",5,"multiracial","US","US",6,"Divorced","$10000 - $14999"
"4627",78183,"Male",63,"White","US","US",3,"Never_married","$100000 and Over"
"4628",78184,"Female",9,"White","US","US",4,"Married","$75000 - $99999"
"4629",78185,"Female",51,"White","US","US",1,"Divorced","$45000 - $54999"
"4630",78186,"Female",67,"White","Others","US",3,"Married","$100000 and Over"
"4631",78187,"Female",41,"Mexican_American","Others","Other",5,"Married","$15000 - $19999"
"4632",78188,"Male",29,"Black","US","US",3,"Never_married","$20000 - $24999"
"4633",78189,"Female",22,"Black","US","US",3,"Never_married","$0 - $4999"
"4634",78190,"Male",9,"Mexican_American","US","US",4,"Never_married","$55000 - $64999"
"4635",78191,"Male",26,"White","US","US",2,"Married","$5000 - $9999"
"4636",78192,"Male",66,"Black","US","US",2,"Married","$75000 - $99999"
"4637",78193,"Male",33,"Mexican_American","Others","US",3,"Married","$55000 - $64999"
"4638",78194,"Female",9,"Mexican_American","US","US",5,"Married","$45000 - $54999"
"4639",78195,"Female",79,"White","US","US",1,"Widowed","$10000 - $14999"
"4640",78196,"Female",74,"White","US","US",3,"Married","$75000 - $99999"
"4641",78197,"Female",31,"White","US","US",3,"Never_married","$100000 and Over"
"4642",78198,"Female",54,"White","US","US",4,"Married","$100000 and Over"
"4643",78199,"Female",35,"White","US","US",1,"partner","$35000 - $44999"
"4644",78200,"Female",66,"Black","US","US",1,"Never_married","$25000 - $34999"
"4645",78201,"Female",80,"White","US","US",2,"Married","$15000 - $19999"
"4646",78202,"Female",5,"White","US","US",5,"Married","$45000 - $54999"
"4647",78203,"Female",44,"multiracial","US","US",2,"Never_married","$25000 - $34999"
"4648",78204,"Female",6,"Other_Hispanic","US","US",2,"Never_married","Under $20000"
"4649",78205,"Male",10,"Mexican_American","US","US",6,"Married","$25000 - $34999"
"4650",78206,"Female",13,"White","US","US",4,"Married","$100000 and Over"
"4651",78207,"Female",41,"White","US","US",1,"Divorced","$5000 - $9999"
"4652",78208,"Male",52,"Black","US","US",1,"Never_married","$10000 - $14999"
"4653",78209,"Male",13,"Black","US","US",4,"Married","$100000 and Over"
"4654",78210,"Female",1,"Asian","US","US",3,"Married","$55000 - $64999"
"4655",78211,"Male",34,"White","US","US",1,"Never_married","$100000 and Over"
"4656",78212,"Female",16,"Other_Hispanic","US","US",3,"Never_married","$45000 - $54999"
"4657",78213,"Male",38,"Black","US","US",7,"Married","$100000 and Over"
"4658",78214,"Male",16,"White","US","US",5,"Married","$25000 - $34999"
"4659",78215,"Female",32,"Other_Hispanic","Others","US",4,"Separated","Refused"
"4660",78216,"Male",62,"White","US","US",3,"Married","$15000 - $19999"
"4661",78217,"Male",66,"Asian","Others","US",2,"Widowed","$100000 and Over"
"4662",78218,"Female",80,"White","US","US",2,"Widowed","$25000 - $34999"
"4663",78219,"Female",2,"White","US","US",4,"Married","$100000 and Over"
"4664",78220,"Male",30,"Asian","Others","US",3,"Married","$100000 and Over"
"4665",78221,"Male",30,"White","US","US",5,"partner","$10000 - $14999"
"4666",78222,"Male",15,"multiracial","US","US",5,"partner","$45000 - $54999"
"4667",78223,"Female",23,"Mexican_American","US","US",4,"Married","$20000 - $24999"
"4668",78224,"Female",10,"Black","US","US",5,"Married","$75000 - $99999"
"4669",78225,"Female",40,"Mexican_American","Others","Other",5,"Married","$20000 - $24999"
"4670",78226,"Female",12,"White","US","US",3,"Divorced","$5000 - $9999"
"4671",78227,"Female",76,"White","US","US",2,"Married","$25000 - $34999"
"4672",78228,"Female",0,"Mexican_American","US","US",6,"Married","$25000 - $34999"
"4673",78229,"Male",22,"Mexican_American","US","US",4,"Married","$100000 and Over"
"4674",78230,"Female",16,"Black","US","US",5,"Married","$65000 - $74999"
"4675",78231,"Female",36,"White","US","US",3,"Married","$25000 - $34999"
"4676",78232,"Female",8,"Asian","US","US",3,"Never_married","$25000 - $34999"
"4677",78233,"Male",18,"multiracial","US","US",4,"Married","$100000 and Over"
"4678",78234,"Male",15,"White","US","US",7,"Married","$35000 - $44999"
"4679",78235,"Male",64,"Asian","Others","Other",2,"Married","$10000 - $14999"
"4680",78236,"Male",47,"White","US","US",4,"Married","$100000 and Over"
"4681",78237,"Male",39,"Mexican_American","Others","Other",7,"Married","$25000 - $34999"
"4682",78238,"Female",80,"Other_Hispanic","Others","US",4,"Divorced","$20000 and Over"
"4683",78239,"Female",47,"Black","US","US",2,"Married","$100000 and Over"
"4684",78240,"Female",15,"Black","US","US",4,"Divorced","$45000 - $54999"
"4685",78241,"Male",3,"Black","US","US",5,"partner","$25000 - $34999"
"4686",78242,"Male",78,"Black","US","US",3,"Married","$75000 - $99999"
"4687",78243,"Male",4,"Black","Others","Other",6,"Married","$35000 - $44999"
"4688",78244,"Male",28,"Mexican_American","Others","Other",3,"Married","$5000 - $9999"
"4689",78245,"Female",72,"Asian","Others","US",2,"Married","$100000 and Over"
"4690",78246,"Female",9,"White","US","US",3,"partner","Refused"
"4691",78247,"Female",24,"Mexican_American","US","US",5,"Married","$45000 - $54999"
"4692",78248,"Male",12,"Black","US","US",5,"partner","$25000 - $34999"
"4693",78249,"Female",4,"Mexican_American","Others","US",5,"Married","$20000 - $24999"
"4694",78250,"Male",8,"Mexican_American","US","US",7,"Married","$35000 - $44999"
"4695",78251,"Male",40,"Mexican_American","Others","US",4,"Married","$20000 - $24999"
"4696",78252,"Male",18,"multiracial","US","US",5,"Married","$15000 - $19999"
"4697",78253,"Female",23,"White","US","US",5,"partner","$75000 - $99999"
"4698",78254,"Female",4,"Black","US","US",7,"Married","$20000 - $24999"
"4699",78255,"Male",17,"White","US","US",4,"Married","$35000 - $44999"
"4700",78256,"Female",28,"Black","US","US",4,"Married","$45000 - $54999"
"4701",78257,"Male",0,"Other_Hispanic","US","US",7,"Married","$25000 - $34999"
"4702",78258,"Female",6,"White","US","US",5,"partner","$15000 - $19999"
"4703",78259,"Female",5,"multiracial","US","US",2,"Never_married","$15000 - $19999"
"4704",78260,"Female",6,"Other_Hispanic","US","US",2,"Never_married","$10000 - $14999"
"4705",78261,"Female",3,"multiracial","US","US",7,"Married","$25000 - $34999"
"4706",78262,"Female",80,"White","US","US",1,"Widowed","$10000 - $14999"
"4707",78263,"Female",41,"Mexican_American","Others","Other",5,"Married","$25000 - $34999"
"4708",78264,"Male",5,"White","US","US",3,"Never_married","$10000 - $14999"
"4709",78265,"Male",0,"Other_Hispanic","US","US",3,"partner","$0 - $4999"
"4710",78266,"Male",11,"Mexican_American","US","US",6,"Married","$65000 - $74999"
"4711",78267,"Male",32,"Asian","US","US",1,"Never_married","$75000 - $99999"
"4712",78268,"Female",57,"multiracial","US","US",1,"Widowed","$20000 - $24999"
"4713",78269,"Male",40,"Mexican_American","US","US",4,"Married","$75000 - $99999"
"4714",78270,"Male",55,"Asian","Others","US",2,"Married","$100000 and Over"
"4715",78271,"Female",11,"White","US","US",4,"Never_married","$25000 - $34999"
"4716",78272,"Female",19,"Black","US","US",7,"Never_married","Under $20000"
"4717",78273,"Female",7,"White","US","US",5,"Divorced","$25000 - $34999"
"4718",78274,"Female",77,"White","US","US",2,"Married","$25000 - $34999"
"4719",78275,"Female",24,"Mexican_American","US","US",3,"partner","$20000 - $24999"
"4720",78276,"Male",6,"White","US","US",3,"Divorced","$10000 - $14999"
"4721",78277,"Female",80,"White","US","US",1,"Widowed","$20000 - $24999"
"4722",78278,"Male",6,"White","US","US",3,"Married","$0 - $4999"
"4723",78279,"Female",14,"White","US","US",5,"Married","$15000 - $19999"
"4724",78280,"Female",41,"White","US","US",4,"Married","$100000 and Over"
"4725",78281,"Male",6,"Black","US","US",4,"Separated","$15000 - $19999"
"4726",78282,"Male",32,"Asian","Others","Other",2,"Married","$75000 - $99999"
"4727",78283,"Male",12,"White","US","US",4,"Married","$15000 - $19999"
"4728",78284,"Male",1,"multiracial","US","US",3,"Married","$100000 and Over"
"4729",78285,"Male",7,"Mexican_American","US","US",5,"partner","$15000 - $19999"
"4730",78286,"Male",10,"Black","US","US",4,"Never_married","$0 - $4999"
"4731",78287,"Female",44,"Mexican_American","Others","Other",4,"Married","$25000 - $34999"
"4732",78288,"Female",70,"White","US","US",1,"Divorced","$10000 - $14999"
"4733",78289,"Male",77,"White","Others","US",2,"Married","$10000 - $14999"
"4734",78290,"Male",15,"Mexican_American","US","US",6,"Married","$15000 - $19999"
"4735",78291,"Female",38,"Asian","Others","Other",4,"Married","$25000 - $34999"
"4736",78292,"Female",28,"White","US","US",1,"Never_married","$55000 - $64999"
"4737",78293,"Male",8,"Black","US","US",5,"Married","$10000 - $14999"
"4738",78294,"Male",30,"Other_Hispanic","Others","Other",3,"Married","$75000 - $99999"
"4739",78295,"Male",12,"Black","US","US",5,"Never_married","$10000 - $14999"
"4740",78296,"Male",59,"Other_Hispanic","US","US",1,"Separated","$55000 - $64999"
"4741",78297,"Female",65,"Mexican_American","Others","US",3,"Married","$25000 - $34999"
"4742",78298,"Male",12,"White","US","US",3,"Never_married","$100000 and Over"
"4743",78299,"Male",38,"Black","US","US",3,"Widowed","$10000 - $14999"
"4744",78300,"Male",0,"Black","US","US",6,"Married","$65000 - $74999"
"4745",78301,"Male",75,"White","US","US",2,"Married","$25000 - $34999"
"4746",78302,"Female",15,"Asian","US","US",5,"Married","$100000 and Over"
"4747",78303,"Female",3,"Mexican_American","US","US",4,"Divorced","$10000 - $14999"
"4748",78304,"Male",60,"White","US","US",1,"Divorced","$5000 - $9999"
"4749",78305,"Female",43,"White","US","US",3,"Divorced","$65000 - $74999"
"4750",78306,"Female",63,"Mexican_American","Others","US",4,"Married","$15000 - $19999"
"4751",78307,"Female",23,"White","US","US",3,"Married","$35000 - $44999"
"4752",78308,"Female",2,"White","US","US",5,"Married","$25000 - $34999"
"4753",78309,"Female",36,"Mexican_American","US","US",6,"Separated","$35000 - $44999"
"4754",78310,"Male",0,"White","US","US",4,"Married","$100000 and Over"
"4755",78311,"Female",0,"Mexican_American","US","US",3,"partner","Under $20000"
"4756",78312,"Female",47,"Black","US","US",3,"Married","$100000 and Over"
"4757",78313,"Female",63,"White","US","US",1,"Divorced","$35000 - $44999"
"4758",78314,"Female",4,"Other_Hispanic","US","US",4,"Never_married","$15000 - $19999"
"4759",78315,"Female",14,"Mexican_American","US","US",5,"Married","$75000 - $99999"
"4760",78316,"Male",16,"Black","US","US",4,"Married","$55000 - $64999"
"4761",78317,"Male",66,"White","US","US",2,"Married","$100000 and Over"
"4762",78318,"Female",30,"White","US","US",5,"Divorced","$20000 and Over"
"4763",78319,"Female",80,"Black","US","US",1,"Divorced","$20000 - $24999"
"4764",78320,"Female",41,"White","US","US",4,"Married","$100000 and Over"
"4765",78321,"Male",63,"Black","US","US",2,"Married","$55000 - $64999"
"4766",78322,"Male",29,"Asian","Others","Other",3,"Married","$10000 - $14999"
"4767",78323,"Male",55,"Mexican_American","Others","US",4,"Married","$20000 - $24999"
"4768",78324,"Female",9,"Mexican_American","US","US",3,"Divorced","$100000 and Over"
"4769",78325,"Female",4,"Mexican_American","US","US",7,"Never_married","$25000 - $34999"
"4770",78326,"Male",11,"Black","US","US",3,"Divorced","$45000 - $54999"
"4771",78327,"Male",39,"White","US","US",5,"Married","$100000 and Over"
"4772",78328,"Male",66,"multiracial","US","US",2,"Married","$10000 - $14999"
"4773",78329,"Male",22,"White","US","US",1,"Divorced","$15000 - $19999"
"4774",78330,"Male",27,"White","US","US",3,"Married","$100000 and Over"
"4775",78331,"Male",7,"White","US","US",5,"partner","$100000 and Over"
"4776",78332,"Male",12,"Asian","US","US",6,"Married","$100000 and Over"
"4777",78333,"Male",6,"Mexican_American","US","US",6,"partner","$20000 - $24999"
"4778",78334,"Female",28,"Black","US","US",2,"Never_married","$0 - $4999"
"4779",78335,"Female",27,"Mexican_American","US","US",5,"partner","$15000 - $19999"
"4780",78336,"Female",19,"White","US","US",1,"Never_married","$5000 - $9999"
"4781",78337,"Female",73,"White","US","US",1,"Widowed","$15000 - $19999"
"4782",78338,"Female",35,"White","US","US",4,"Married","$100000 and Over"
"4783",78339,"Male",8,"multiracial","US","US",5,"Married","$100000 and Over"
"4784",78340,"Male",14,"White","US","US",7,"Married","$0 - $4999"
